sample_idx,is_ood,true_label,true_class_name,pred_label,pred_class_name,correct,confidence,total_entropy,aleatoric,epistemic,variance,error,coverage,cumulative_risk,action
987,False,4,bookshelf,4,bookshelf,True,0.9346808791160583,0.3206470608711242,0.2693259418010711,0.0513211190700531,0.0002195791603298,False,0.4505672609400324,0.008992805755395683,Grasp
1450,False,14,guitar,14,guitar,True,0.9346612691879272,0.3383371531963348,0.3020058572292328,0.036331295967102,0.0001417426683474,False,0.45097244732576985,0.008984725965858042,Grasp
2209,False,3,bench,3,bench,True,0.9343010783195496,0.3511449098587036,0.2919908761978149,0.0591540336608886,0.0002689182874746,False,0.4513776337115073,0.008976660682226212,Grasp
1058,False,32,vase,32,vase,True,0.9341946244239808,0.2947941422462463,0.2729300260543823,0.021864116191864,7.03493642504327e-05,False,0.45178282009724474,0.008968609865470852,Grasp
356,False,18,night_stand,18,night_stand,True,0.9341658353805542,0.3691883683204651,0.3139300048351288,0.0552583634853363,0.0001620865805307,False,0.4521880064829822,0.008960573476702509,Grasp
1568,False,13,glass_box,13,glass_box,True,0.934128761291504,0.3577052652835846,0.2760967314243316,0.0816085338592529,0.0004172905755694,False,0.45259319286871963,0.008952551477170993,Grasp
1949,False,32,vase,32,vase,True,0.9335711002349854,0.2949465215206146,0.2779196500778198,0.0170268714427948,6.826773460488766e-05,False,0.4529983792544571,0.008944543828264758,Grasp
179,False,23,range_hood,23,range_hood,True,0.9333590269088744,0.2934694290161133,0.2593656480312347,0.0341037809848785,0.0001837811869336,False,0.4534035656401945,0.008936550491510277,Grasp
134,False,2,bed,2,bed,True,0.9331769943237304,0.323186844587326,0.2825555503368377,0.0406312942504882,0.0001952613383764,False,0.4538087520259319,0.008928571428571428,Grasp
531,False,31,tv_stand,31,tv_stand,True,0.933072865009308,0.3432405591011047,0.3103280961513519,0.0329124629497528,9.279674850404264e-05,False,0.45421393841166935,0.008920606601248885,Grasp
1994,False,28,table,28,table,True,0.932898998260498,0.3062405288219452,0.277032732963562,0.0292077958583831,0.0001596073125256,False,0.4546191247974068,0.008912655971479501,Grasp
1608,False,28,table,28,table,True,0.9326149821281432,0.2704614400863647,0.2226375788450241,0.0478238612413406,0.0004268438206054,False,0.45502431118314424,0.008904719501335707,Grasp
1015,False,4,bookshelf,4,bookshelf,True,0.9325750470161438,0.389677882194519,0.3288207054138183,0.0608571767807006,0.0001997438521357,False,0.4554294975688817,0.008896797153024912,Grasp
103,True,10,cup,32,vase,,0.9325661063194276,0.2772055268287658,0.2604002952575683,0.0168052315711975,6.908932846272364e-05,True,0.4558346839546191,0.009777777777777778,Grasp
362,False,32,vase,32,vase,True,0.9325182437896729,0.3478326797485351,0.3089056611061096,0.0389270186424255,8.286019874503836e-05,False,0.45623987034035657,0.009769094138543518,Grasp
2260,False,9,desk,9,desk,True,0.932289183139801,0.3404842615127563,0.2699683606624603,0.070515900850296,0.0004080184444319,False,0.456645056726094,0.009760425909494233,Grasp
254,False,1,bathtub,1,bathtub,True,0.9317075610160828,0.3621334433555603,0.2963921427726745,0.0657413005828857,0.0003765269939322,False,0.45705024311183146,0.00975177304964539,Grasp
656,False,29,tent,30,toilet,False,0.9316892623901368,0.3185646831989288,0.231387197971344,0.0871774852275848,0.0005751850549131,True,0.4574554294975689,0.010628875110717449,Grasp
1343,False,20,piano,20,piano,True,0.9315919876098632,0.3932713568210602,0.308878481388092,0.0843928754329681,0.0003382410795893,False,0.45786061588330634,0.010619469026548672,Grasp
1258,False,20,piano,20,piano,True,0.9313068389892578,0.3626475632190704,0.2605201005935669,0.1021274626255035,0.0006706958520226,False,0.4582658022690438,0.010610079575596816,Grasp
1484,False,34,xbox,31,tv_stand,False,0.9311866164207458,0.3579031825065613,0.3133040368556976,0.0445991456508636,0.0001995073980651,True,0.4586709886547812,0.011484098939929329,Grasp
1332,False,32,vase,32,vase,True,0.9308463335037231,0.3217760324478149,0.278107225894928,0.0436688065528869,0.000202272014576,False,0.4590761750405186,0.01147396293027361,Grasp
1521,False,30,toilet,30,toilet,True,0.930838942527771,0.3340011537075043,0.2383642494678497,0.0956369042396545,0.0006473385728895,False,0.45948136142625606,0.01146384479717813,Grasp
1178,False,4,bookshelf,4,bookshelf,True,0.9307746291160583,0.3675515651702881,0.3345302641391754,0.0330213010311126,0.0001215384909301,False,0.4598865478119935,0.01145374449339207,Grasp
959,False,33,wardrobe,4,bookshelf,False,0.9304160475730896,0.3044794797897339,0.2674016058444977,0.0370778739452362,0.0002646169450599,True,0.46029173419773095,0.01232394366197183,Grasp
1825,False,25,sofa,25,sofa,True,0.9301943182945251,0.3766445517539978,0.3360048234462738,0.040639728307724,9.732401667861268e-05,False,0.4606969205834684,0.012313104661389622,Grasp
1356,False,31,tv_stand,31,tv_stand,True,0.9289456009864808,0.347042977809906,0.2656218111515045,0.0814211666584014,0.0004269212076906,False,0.46110210696920584,0.012302284710017574,Grasp
1977,False,32,vase,32,vase,True,0.9288833737373352,0.2850269079208374,0.2731411457061767,0.0118857622146606,5.408816650742665e-05,False,0.4615072933549433,0.012291483757682178,Grasp
1326,False,29,tent,29,tent,True,0.9285998344421388,0.4143363237380981,0.3325400948524475,0.0817962288856506,0.0002698874450288,False,0.4619124797406807,0.012280701754385965,Grasp
725,False,25,sofa,25,sofa,True,0.9284421801567078,0.3465867042541504,0.2926428318023681,0.0539438724517822,0.0002649522502906,False,0.46231766612641817,0.012269938650306749,Grasp
1032,False,25,sofa,25,sofa,True,0.9282095432281494,0.2986927330493927,0.2539910078048706,0.044701725244522,0.000460024602944,False,0.4627228525121556,0.012259194395796848,Grasp
1590,False,30,toilet,30,toilet,True,0.9282047152519226,0.3634730279445648,0.2932223975658417,0.0702506303787231,0.0003040099400095,False,0.46312803889789306,0.012248468941382326,Grasp
1130,False,31,tv_stand,31,tv_stand,True,0.9278064370155334,0.3646800518035888,0.3018163740634918,0.062863677740097,0.0002099672565236,False,0.46353322528363045,0.012237762237762238,Grasp
2096,False,14,guitar,14,guitar,True,0.9275701642036438,0.3390742838382721,0.2600862681865692,0.0789880156517028,0.000504812283907,False,0.4639384116693679,0.01222707423580786,Grasp
176,True,5,bottle,32,vase,,0.927424967288971,0.3160551190376282,0.2962647676467895,0.0197903513908386,8.083428838290274e-05,True,0.46434359805510533,0.013089005235602094,Grasp
2187,False,31,tv_stand,31,tv_stand,True,0.9273170828819276,0.3333557248115539,0.256604790687561,0.0767509341239929,0.000573999423068,False,0.4647487844408428,0.013077593722755012,Grasp
1386,False,23,range_hood,23,range_hood,True,0.9271264672279358,0.3209325075149536,0.2914987802505493,0.0294337272644042,0.0001600941322976,False,0.4651539708265802,0.013066202090592335,Grasp
572,False,1,bathtub,1,bathtub,True,0.927072823047638,0.3167514204978943,0.2611958682537079,0.0555555522441864,0.0003488228248897,False,0.46555915721231766,0.013054830287206266,Grasp
682,False,16,mantel,16,mantel,True,0.9267624616622924,0.3914321064949035,0.3500075340270996,0.0414245724678039,0.0001304160541621,False,0.4659643435980551,0.013043478260869565,Grasp
2245,False,28,table,28,table,True,0.9267008900642396,0.3120611310005188,0.2566237449645996,0.0554373860359191,0.0004535581392701,False,0.46636952998379255,0.013032145960034752,Grasp
262,False,7,cone,7,cone,True,0.9264041185379028,0.2990848124027252,0.2285404801368713,0.0705443322658538,0.0006613648147322,False,0.46677471636953,0.013020833333333334,Grasp
197,False,31,tv_stand,4,bookshelf,False,0.9258533120155334,0.3492699563503265,0.3199424147605896,0.0293275415897369,0.0001329391961917,True,0.46717990275526744,0.013876843018213356,Grasp
695,False,23,range_hood,23,range_hood,True,0.92582768201828,0.4178355038166046,0.3737576901912689,0.0440778136253356,0.0001345197670161,False,0.4675850891410049,0.01386481802426343,Grasp
678,False,21,plant,21,plant,True,0.92571759223938,0.2780062854290008,0.2498341798782348,0.0281721055507659,0.0002835431951098,False,0.4679902755267423,0.013852813852813853,Grasp
1551,False,0,airplane,0,airplane,True,0.9253109693527222,0.3259739279747009,0.2411078363656997,0.0848660916090011,0.0007160524837672,False,0.4683954619124797,0.01384083044982699,Grasp
2028,False,13,glass_box,13,glass_box,True,0.9251638650894164,0.4335457980632782,0.3207450211048126,0.1128007769584655,0.0005214528064243,False,0.46880064829821716,0.013828867761452032,Grasp
1286,False,15,lamp,15,lamp,True,0.9248828291893004,0.2827984094619751,0.2181514352560043,0.0646469742059707,0.000650213623885,False,0.4692058346839546,0.013816925734024179,Grasp
1718,False,32,vase,32,vase,True,0.9242281913757324,0.33637735247612,0.3119042515754699,0.02447310090065,7.491460564779118e-05,False,0.46961102106969205,0.013805004314063849,Grasp
1224,False,7,cone,7,cone,True,0.9238774180412292,0.3094291687011719,0.2665822505950928,0.0428469181060791,0.0003205765387974,False,0.4700162074554295,0.013793103448275862,Grasp
11,False,28,table,28,table,True,0.9238550662994384,0.382934957742691,0.3020333647727966,0.0809015929698944,0.0005085108568891,False,0.47042139384116693,0.013781223083548665,Grasp
3,False,6,chair,6,chair,True,0.9237817525863647,0.4010657668113708,0.2719814479351043,0.1290843188762664,0.0008201989112421,False,0.4708265802269044,0.013769363166953529,Grasp
1712,False,20,piano,20,piano,True,0.9235750436782836,0.4221778512001037,0.3696810603141784,0.0524967908859252,0.000198324516532,False,0.4712317666126418,0.013757523645743766,Grasp
1065,False,28,table,28,table,True,0.9230472445487976,0.3576704263687134,0.3081853985786438,0.0494850277900695,0.0002263843198306,False,0.47163695299837927,0.013745704467353952,Grasp
1426,False,32,vase,32,vase,True,0.9228058457374572,0.3432940542697906,0.3127938508987427,0.0305002033710479,0.0001238178811036,False,0.4720421393841167,0.013733905579399141,Grasp
149,False,16,mantel,16,mantel,True,0.9225769639015198,0.4231421947479248,0.3208555877208709,0.1022866070270538,0.0006510122329927,False,0.47244732576985415,0.0137221269296741,Grasp
1993,False,32,vase,32,vase,True,0.9223953485488892,0.3433556854724884,0.2807794511318207,0.0625762343406677,0.0004302937595639,False,0.4728525121555916,0.013710368466152529,Grasp
1669,False,2,bed,2,bed,True,0.9222348928451538,0.3357605338096618,0.237833634018898,0.0979268997907638,0.0010300402063876,False,0.473257698541329,0.0136986301369863,Grasp
1148,False,4,bookshelf,4,bookshelf,True,0.9219337701797484,0.3363521099090576,0.2994776964187622,0.0368744134902954,0.0002188812650274,False,0.47366288492706643,0.013686911890504704,Grasp
1535,False,5,car,5,car,True,0.9218677282333374,0.4481720328330993,0.3716292381286621,0.0765427947044372,0.000383610400604,False,0.4740680713128039,0.013675213675213675,Grasp
159,False,9,desk,9,desk,True,0.9214011430740356,0.4072646796703338,0.3000199198722839,0.1072447597980499,0.0008743410580791,False,0.4744732576985413,0.013663535439795047,Grasp
1726,False,2,bed,2,bed,True,0.9213552474975586,0.3550266027450561,0.3112398982048034,0.0437867045402526,0.000330417882651,False,0.47487844408427876,0.013651877133105802,Grasp
1978,False,16,mantel,16,mantel,True,0.9212706685066224,0.3627089560031891,0.2805179059505462,0.0821910500526428,0.0006728637381456,False,0.4752836304700162,0.013640238704177323,Grasp
1538,False,30,toilet,30,toilet,True,0.9211777448654176,0.4024288952350616,0.3056577742099762,0.0967711210250854,0.0006485951016657,False,0.47568881685575365,0.013628620102214651,Grasp
2059,False,14,guitar,14,guitar,True,0.920598804950714,0.3894009292125702,0.3382078111171722,0.0511931180953979,0.0002445130085106,False,0.4760940032414911,0.013617021276595745,Grasp
1311,False,32,vase,32,vase,True,0.9202174544334412,0.3664308786392212,0.3393884897232055,0.0270423889160156,0.0001039145427057,False,0.47649918962722854,0.013605442176870748,Grasp
1887,False,32,vase,32,vase,True,0.9200686812400818,0.3601607084274292,0.3363580107688904,0.0238026976585388,0.0001096078558475,False,0.476904376012966,0.013593882752761258,Grasp
1851,False,31,tv_stand,31,tv_stand,True,0.9198375940322876,0.4443118572235107,0.3910437226295471,0.0532681345939636,0.000160822586622,False,0.4773095623987034,0.013582342954159592,Grasp
509,False,9,desk,9,desk,True,0.9196437001228333,0.3430008292198181,0.2783788442611694,0.0646219849586486,0.000500367488712,False,0.47771474878444087,0.013570822731128074,Grasp
1620,False,16,mantel,16,mantel,True,0.9194405674934388,0.3709070682525635,0.3240386545658111,0.0468684136867523,0.0002531059726607,False,0.47811993517017826,0.013559322033898305,Grasp
927,False,18,night_stand,18,night_stand,True,0.919306218624115,0.4308735728263855,0.3812446594238281,0.0496289134025573,0.0002096861135214,False,0.4785251215559157,0.013547840812870448,Grasp
2115,False,9,desk,9,desk,True,0.9188390970230104,0.4355798661708832,0.3649420738220215,0.0706377923488617,0.0002779625065159,False,0.47893030794165314,0.01353637901861252,Grasp
76,True,5,bottle,32,vase,,0.9185311198234558,0.3455665707588196,0.32426518201828,0.0213013887405395,9.507079812465236e-05,True,0.4793354943273906,0.014370245139475908,Grasp
270,False,18,night_stand,18,night_stand,True,0.9184009432792664,0.4762299656867981,0.4235219657421112,0.0527079999446868,0.0001161719410447,False,0.47974068071312803,0.014358108108108109,Grasp
8,True,5,bottle,32,vase,,0.917376697063446,0.389151930809021,0.3617924749851227,0.0273594558238983,7.814310083631426e-05,True,0.4801458670988655,0.015189873417721518,Grasp
182,False,5,car,5,car,True,0.916615903377533,0.3585587441921234,0.232633352279663,0.1259253919124603,0.001544628990814,False,0.4805510534846029,0.01517706576728499,Grasp
1864,False,4,bookshelf,4,bookshelf,True,0.9164870381355286,0.33336341381073,0.2703838944435119,0.062979519367218,0.000523266440723,False,0.48095623987034036,0.015164279696714406,Grasp
2228,False,4,bookshelf,4,bookshelf,True,0.9164831042289734,0.4374335408210754,0.3319695889949798,0.1054639518260955,0.0009869828354567,False,0.4813614262560778,0.015151515151515152,Grasp
998,False,5,car,5,car,True,0.916157603263855,0.3585578799247741,0.2296561002731323,0.1289017796516418,0.0013423437485471,False,0.48176661264181525,0.015138772077375946,Grasp
1688,False,14,guitar,14,guitar,True,0.9159661531448364,0.3702885508537292,0.3224168419837951,0.047871708869934,0.0002962086291518,False,0.4821717990275527,0.015126050420168067,Grasp
873,False,28,table,28,table,True,0.9158251881599426,0.3232238590717315,0.2642391324043274,0.0589847266674041,0.0005940395058132,False,0.48257698541329014,0.015113350125944584,Grasp
980,False,4,bookshelf,4,bookshelf,True,0.9157345294952391,0.4227753579616546,0.3369203209877014,0.0858550369739532,0.0003553066344466,False,0.4829821717990275,0.015100671140939598,Grasp
1760,False,11,dresser,11,dresser,True,0.9154824018478394,0.4426042437553406,0.4040933549404144,0.0385108888149261,0.0001247683248948,False,0.48338735818476497,0.015088013411567477,Grasp
1542,False,18,night_stand,18,night_stand,True,0.915158748626709,0.4674920439720154,0.4255500435829162,0.0419420003890991,0.000111578781798,False,0.4837925445705024,0.01507537688442211,Grasp
164,False,23,range_hood,23,range_hood,True,0.914968967437744,0.4905267357826233,0.4104042053222656,0.0801225304603576,0.0002677695010788,False,0.48419773095623986,0.01506276150627615,Grasp
1461,False,23,range_hood,23,range_hood,True,0.9148038625717164,0.3559431135654449,0.2994323372840881,0.0565107762813568,0.0003849438508041,False,0.4846029173419773,0.015050167224080268,Grasp
2253,False,20,piano,20,piano,True,0.9147264361381532,0.3877699971199035,0.3221870362758636,0.0655829608440399,0.0003826554166153,False,0.48500810372771475,0.015037593984962405,Grasp
1350,False,14,guitar,26,stairs,False,0.9143492579460144,0.4496342837810516,0.3576441705226898,0.0919901132583618,0.0003189687267877,True,0.4854132901134522,0.015859766277128547,Grasp
34,False,28,table,28,table,True,0.9141321182250975,0.3811786472797394,0.3406909108161926,0.0404877364635467,0.0002578888088464,False,0.48581847649918963,0.0158465387823186,Grasp
210,False,23,range_hood,23,range_hood,True,0.9140230417251588,0.3124932050704956,0.2625545859336853,0.0499386191368103,0.0004789490776602,False,0.4862236628849271,0.015833333333333335,Grasp
815,False,31,tv_stand,31,tv_stand,True,0.913926899433136,0.3419431447982788,0.2803206443786621,0.0616225004196167,0.000681189529132,False,0.4866288492706645,0.01582014987510408,Grasp
1888,False,20,piano,20,piano,True,0.9133267402648926,0.4226142466068268,0.3714553117752075,0.0511589348316192,0.0002213216066593,False,0.48703403565640196,0.015806988352745424,Grasp
1584,False,10,door,10,door,True,0.9128172397613524,0.3316789269447326,0.3028809428215027,0.0287979841232299,0.0002474569773767,False,0.4874392220421394,0.015793848711554447,Grasp
1708,False,28,table,28,table,True,0.9127245545387268,0.355315089225769,0.33452108502388,0.020794004201889,0.0001168395683635,False,0.4878444084278768,0.015780730897009966,Grasp
1487,False,18,night_stand,18,night_stand,True,0.912708580493927,0.4033254086971283,0.3429421484470367,0.0603832602500915,0.0004380154423415,False,0.48824959481361424,0.015767634854771784,Grasp
2100,False,5,car,5,car,True,0.9124404191970824,0.4540966749191284,0.3828295469284057,0.0712671279907226,0.0003204905951861,False,0.4886547811993517,0.015754560530679935,Grasp
2123,False,29,tent,29,tent,True,0.9123640656471252,0.466551810503006,0.3935785591602325,0.0729732513427734,0.0003259829536546,False,0.48905996758508913,0.015741507870753936,Grasp
2158,False,9,desk,9,desk,True,0.911191999912262,0.3303700387477875,0.2629468739032745,0.0674231648445129,0.0007079396164044,False,0.48946515397082657,0.015728476821192054,Grasp
313,False,28,table,28,table,True,0.9111608862876892,0.4982556998729706,0.3934943675994873,0.1047613322734832,0.0004928785492666,False,0.489870340356564,0.015715467328370553,Grasp
1742,False,25,sofa,25,sofa,True,0.9106748700141908,0.3748674392700195,0.2993255853652954,0.0755418539047241,0.0006519402959384,False,0.49027552674230146,0.015702479338842976,Grasp
985,False,32,vase,32,vase,True,0.9103578329086304,0.3641234934329986,0.3152275383472442,0.0488959550857543,0.0003461533924564,False,0.4906807131280389,0.01568951279933939,Grasp
1248,False,4,bookshelf,4,bookshelf,True,0.9103510975837708,0.3325482904911041,0.2950118780136108,0.0375364124774932,0.000344027794199,False,0.49108589951377635,0.015676567656765675,Grasp
324,False,20,piano,20,piano,True,0.9096403121948242,0.5044975280761719,0.3764533698558807,0.1280441582202911,0.0005555169773288,False,0.4914910858995138,0.015663643858202802,Grasp
698,False,26,stairs,26,stairs,True,0.9095755219459534,0.4511899352073669,0.3657763004302978,0.085413634777069,0.0004045818059239,False,0.49189627228525123,0.015650741350906095,Grasp
1238,False,32,vase,32,vase,True,0.9095175862312316,0.3371040523052215,0.3201380968093872,0.0169659554958343,0.0001159775492851,False,0.4923014586709887,0.015637860082304528,Grasp
2163,False,28,table,28,table,True,0.9093136787414552,0.3978909254074096,0.359125554561615,0.0387653708457946,0.0002032510674325,False,0.49270664505672607,0.015625,Grasp
1635,False,1,bathtub,1,bathtub,True,0.9093058705329896,0.4073884785175323,0.2903750538825989,0.1170134246349334,0.0011114245280623,False,0.4931118314424635,0.015612161051766639,Grasp
555,False,27,stool,27,stool,True,0.9091294407844543,0.4865529239177704,0.4342305958271026,0.0523223280906677,0.0001568045263411,False,0.49351701782820095,0.015599343185550082,Grasp
45,True,5,bottle,32,vase,,0.9076930284500122,0.4801907837390899,0.4300338923931122,0.0501568913459777,0.0001447020622435,True,0.4939222042139384,0.016406890894175553,Grasp
489,False,27,stool,27,stool,True,0.9075965881347656,0.4998632669448852,0.4335117638111114,0.0663515031337738,0.0002538281842134,False,0.49432739059967584,0.01639344262295082,Grasp
1959,False,32,vase,32,vase,True,0.9073834419250488,0.4271297454833984,0.3786889016628265,0.0484408438205719,0.0003029013168998,False,0.4947325769854133,0.01638001638001638,Grasp
510,False,28,table,28,table,True,0.9068990349769592,0.3975949287414551,0.3508491516113281,0.0467457771301269,0.0002645390923134,False,0.49513776337115073,0.016366612111292964,Grasp
1314,False,4,bookshelf,4,bookshelf,True,0.9067566394805908,0.4194433093070984,0.352848619222641,0.0665946900844574,0.0005230666138231,False,0.4955429497568882,0.016353229762878167,Grasp
1207,False,31,tv_stand,31,tv_stand,True,0.9065398573875428,0.4123905301094055,0.3373056054115295,0.0750849246978759,0.0006618454353883,False,0.4959481361426256,0.016339869281045753,Grasp
686,False,32,vase,32,vase,True,0.906504452228546,0.383733332157135,0.3428975343704223,0.0408357977867126,0.0002538961416576,False,0.49635332252836306,0.0163265306122449,Grasp
349,False,1,bathtub,1,bathtub,True,0.9051881432533264,0.5125893354415894,0.4572600722312927,0.0553292632102966,0.0001315057597821,False,0.4967585089141005,0.01631321370309951,Grasp
71,False,31,tv_stand,31,tv_stand,True,0.9050991535186768,0.3710039556026459,0.3191262185573578,0.051877737045288,0.0004713313828688,False,0.49716369529983795,0.016299918500407497,Grasp
1508,False,9,desk,9,desk,True,0.9048581123352052,0.4712521731853485,0.3367062211036682,0.1345459520816803,0.0013616735814139,False,0.49756888168557534,0.016286644951140065,Grasp
1369,False,21,plant,21,plant,True,0.9041131138801576,0.4884170293807983,0.4288417994976043,0.0595752298831939,0.0002384725958108,False,0.4979740680713128,0.01627339300244101,Grasp
926,False,1,bathtub,1,bathtub,True,0.9038874506950378,0.4522911310195923,0.3605149090290069,0.0917762219905853,0.0005591433146037,False,0.4983792544570502,0.016260162601626018,Grasp
497,False,31,tv_stand,31,tv_stand,True,0.9017904996871948,0.5338670015335083,0.4513095021247864,0.0825574994087219,0.0002644331252668,False,0.49878444084278767,0.016246953696181964,Grasp
1189,False,11,dresser,11,dresser,True,0.9016861319541932,0.5146573781967163,0.4424789845943451,0.0721783936023712,0.0003122033958788,False,0.4991896272285251,0.016233766233766232,Grasp
2215,False,9,desk,9,desk,True,0.9009105563163756,0.4305735826492309,0.2989894151687622,0.1315841674804687,0.0009466154151596,False,0.49959481361426256,0.016220600162206,Grasp
454,False,9,desk,9,desk,True,0.900839865207672,0.439827561378479,0.3942491114139557,0.0455784499645233,0.0003177511971443,False,0.5,0.01620745542949757,Grasp
1453,False,20,piano,20,piano,True,0.9005299806594849,0.3661449253559112,0.1989383101463318,0.1672066152095794,0.0023957733064889,False,0.5004051863857374,0.016194331983805668,Grasp
694,False,18,night_stand,18,night_stand,True,0.9004220962524414,0.4258102178573608,0.3667881190776825,0.0590220987796783,0.0003489296359475,False,0.5008103727714749,0.016181229773462782,Grasp
856,False,4,bookshelf,4,bookshelf,True,0.9002388715744019,0.4069816470146179,0.3667307198047638,0.0402509272098541,0.0003483147593215,False,0.5012155591572123,0.016168148746968473,Grasp
1229,False,4,bookshelf,4,bookshelf,True,0.8995077610015869,0.4090307056903839,0.3404665291309356,0.0685641765594482,0.0006396264652721,False,0.5016207455429498,0.01615508885298869,Grasp
681,False,23,range_hood,23,range_hood,True,0.8990728259086609,0.3868315517902374,0.3411431610584259,0.0456883907318115,0.0003941339091397,False,0.5020259319286872,0.016142050040355124,Grasp
2197,False,5,car,5,car,True,0.8986867666244507,0.5055712461471558,0.424415111541748,0.0811561346054077,0.000482031609863,False,0.5024311183144247,0.016129032258064516,Grasp
1919,False,31,tv_stand,31,tv_stand,True,0.898622989654541,0.4522249698638916,0.3813118040561676,0.070913165807724,0.0004459920746739,False,0.502836304700162,0.016116035455278,Grasp
1926,False,31,tv_stand,31,tv_stand,True,0.8985785841941833,0.5639665126800537,0.4871470928192138,0.0768194198608398,0.0002425366692477,False,0.5032414910858996,0.01610305958132045,Grasp
194,False,1,bathtub,1,bathtub,True,0.8983399271965027,0.5221160054206848,0.4416403770446777,0.080475628376007,0.0004167135921306,False,0.5036466774716369,0.016090104585679808,Grasp
1046,False,18,night_stand,18,night_stand,True,0.8982893228530884,0.50506991147995,0.4526741206645965,0.0523957908153533,0.0002691016707103,False,0.5040518638573744,0.01607717041800643,Grasp
2119,False,25,sofa,25,sofa,True,0.8981485366821289,0.4916220605373382,0.4287226498126983,0.0628994107246398,0.0003185878449585,False,0.5044570502431118,0.01606425702811245,Grasp
1064,False,11,dresser,11,dresser,True,0.8980793952941895,0.5211970210075378,0.4713882803916931,0.0498087406158447,0.0001521035737823,False,0.5048622366288493,0.016051364365971106,Grasp
2277,False,23,range_hood,23,range_hood,True,0.897956907749176,0.3652390837669372,0.3242090940475464,0.0410299897193908,0.0004138082731515,False,0.5052674230145867,0.01603849238171612,Grasp
1325,False,32,vase,32,vase,True,0.8977325558662415,0.3465844988822937,0.3227521479129791,0.0238323509693145,0.0002780561917461,False,0.5056726094003241,0.016025641025641024,Grasp
847,False,30,toilet,30,toilet,True,0.8972935080528259,0.5681646466255188,0.4674161374568939,0.1007485091686248,0.0005421654204837,False,0.5060777957860616,0.016012810248198558,Grasp
717,False,1,bathtub,1,bathtub,True,0.8971653580665588,0.5611230731010437,0.4744283258914947,0.0866947472095489,0.0004024913941975,False,0.506482982171799,0.016,Grasp
889,False,18,night_stand,18,night_stand,True,0.896919310092926,0.4774351716041565,0.4054736495018005,0.0719615221023559,0.0004164019483141,False,0.5068881685575365,0.01598721023181455,Grasp
2114,False,4,bookshelf,4,bookshelf,True,0.8968136310577393,0.3817298114299774,0.3242850601673126,0.0574447512626647,0.0006095200660638,False,0.5072933549432739,0.01597444089456869,Grasp
899,False,2,bed,2,bed,True,0.896524965763092,0.4518088400363922,0.3737492859363556,0.0780595541000366,0.0007264881860464,False,0.5076985413290114,0.01596169193934557,Grasp
1134,False,28,table,28,table,True,0.8964081406593323,0.4163809418678283,0.3347364366054535,0.0816445052623748,0.0007344433106482,False,0.5081037277147488,0.01594896331738437,Grasp
1540,False,21,plant,21,plant,True,0.8963625431060791,0.4725655913352966,0.4256241619586944,0.0469414293766021,0.0002019306848524,False,0.5085089141004863,0.01593625498007968,Grasp
1444,False,9,desk,9,desk,True,0.8959136009216309,0.4320923089981079,0.3269604742527008,0.1051318347454071,0.0009411798091605,False,0.5089141004862237,0.01592356687898089,Grasp
1628,False,11,dresser,11,dresser,True,0.895607054233551,0.4842030107975006,0.447726845741272,0.0364761650562286,0.0001854922011261,False,0.5093192868719612,0.015910898965791568,Grasp
1018,False,32,vase,32,vase,True,0.8954185843467712,0.3491298854351043,0.3257560133934021,0.0233738720417022,0.0002255749277537,False,0.5097244732576985,0.01589825119236884,Grasp
1916,False,32,vase,32,vase,True,0.8950773477554321,0.420497328042984,0.3667146563529968,0.0537826716899871,0.0003588710387703,False,0.5101296596434359,0.015885623510722795,Grasp
1165,False,9,desk,9,desk,True,0.8947901129722595,0.4268116354942322,0.3153037130832672,0.1115079224109649,0.0009931528475135,False,0.5105348460291734,0.015873015873015872,Grasp
1586,False,32,vase,29,tent,False,0.8943576216697693,0.532314658164978,0.415143758058548,0.11717090010643,0.0007237273966893,True,0.5109400324149108,0.016653449643140365,Grasp
242,False,21,plant,21,plant,True,0.8937666416168213,0.423158198595047,0.3760660588741302,0.0470921397209167,0.0002970330824609,False,0.5113452188006483,0.01664025356576862,Grasp
706,False,33,wardrobe,4,bookshelf,False,0.8936452865600586,0.4396103024482727,0.4080343842506408,0.0315759181976318,0.0002219591551693,True,0.5117504051863857,0.01741884402216944,Grasp
14,True,5,bottle,32,vase,,0.8935871124267578,0.4671082496643066,0.40692338347435,0.0601848661899566,0.0002827056159731,True,0.5121555915721232,0.01819620253164557,Grasp
143,True,5,bottle,32,vase,,0.8935102820396423,0.485872745513916,0.4369049668312073,0.0489677786827087,0.0001925014948938,True,0.5125607779578606,0.018972332015810278,Grasp
2040,False,14,guitar,14,guitar,True,0.8934131860733032,0.475629061460495,0.2980851531028747,0.1775439083576202,0.0018008705228567,False,0.5129659643435981,0.018957345971563982,Grasp
1720,False,32,vase,32,vase,True,0.893285870552063,0.3515051007270813,0.3325487375259399,0.0189563632011413,0.0002113969094352,False,0.5133711507293355,0.018942383583267563,Grasp
2052,False,16,mantel,16,mantel,True,0.8930048942565918,0.5031595230102539,0.3967913389205932,0.1063681840896606,0.0007142999675124,False,0.513776337115073,0.01892744479495268,Grasp
1754,False,16,mantel,16,mantel,True,0.8928865790367126,0.5531365275382996,0.4692519307136535,0.083884596824646,0.0004141862154938,False,0.5141815235008104,0.018912529550827423,Grasp
